Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2025-12-31,313.5790710449219,315.16797851359684,311.9802218497337,313.1493810861174,10821500
2026-01-02,315.0980224609375,322.6866704398477,310.4312967164081,317.3664134053808,22043700
2026-01-05,317.09661865234375,319.02525264134,315.0270622120786,317.4713546577956,19934000
2026-01-06,314.32855224609375,321.33362713520853,312.1201165712904,317.08661903192046,18989900
2026-01-07,322.2030029296875,326.23516596134203,314.2785929449241,314.34855098419695,24681800
2026-01-08,325.7804870605469,330.3072965587092,321.7632977668038,329.03320030352205,21789600
2026-01-09,328.9082946777344,331.24664361980945,326.02031464702753,327.2594319079323,17917700
2026-01-12,332.4957580566406,334.2045456211923,325.28083995553135,326.2701332040466,23893800
2026-01-13,336.1931457519531,340.9598071864901,334.1146234915264,335.0439614518862,24616700
2026-01-14,336.0732421875,336.79273654204565,330.9068988397455,334.7491627620068,17839300
2026-01-15,332.92547607421875,337.89197866848025,331.0567973378674,337.8170192662028,16424900
2026-01-16,330.1074523925781,335.00399692197004,327.9389970491494,334.699218946803,21868600
2026-01-20,321.9331970214844,327.85901487201596,320.66410210372305,321.01383130033213,27169900
2026-01-21,328.1488342285156,332.49077668571255,319.3150610092894,320.8689590122254,22791700
2026-01-22,330.6070861816406,334.97400483813163,328.6484745534308,334.029693291732,19902100
2026-01-23,328.19879150390625,333.79485543404394,327.73912386384455,332.4208233773452,19110600
2026-01-26,333.35516357421875,336.1132304137125,327.2594516081396,327.96897375638883,18502500
2026-01-27,334.76416015625,337.97689313821826,333.51504015566695,335.39372151591886,16080900
2026-01-28,336.04327392578125,337.3923296902988,331.89620142426776,336.3730282034612,17538500
2026-01-29,338.4216003417969,342.0490498439696,326.4900031924115,340.110413087966,24548300
2026-01-30,338.29168701171875,340.0504577998832,332.40584919738757,334.2245448121359,21740200
2026-02-02,344.6571960449219,344.9220241320709,335.77347016017904,336.31306806137826,22775200
2026-02-03,340.4601745605469,349.9035038834414,338.35164404867646,348.269675588024,25786500
2026-02-04,333.1053161621094,344.0076388930214,329.1381099272902,343.5129922654913,36991100
2026-02-05,331.09674072265625,332.4098415688309,306.7039514285333,312.9795292869652,51842000
2026-02-06,322.87255859375,330.4072593202418,319.9246230593204,327.11956678967005,33877000
2026-02-09,324.171630859375,327.5092759897379,317.47636565634593,321.01385169802745,26103300
2026-02-10,318.40570068359375,321.40358879021477,314.4384942026548,320.6840944247819,25281900
2026-02-11,311.1108093261719,320.81899677354073,309.9116724274341,318.7354426626187,24008100
2026-02-12,309.1521911621094,316.25720140820505,307.9330488517572,312.1301041486662,28194000
2026-02-13,305.8045654296875,308.6725707022854,303.68606268869297,307.76817850318747,20236000
2026-02-17,302.6068115234375,304.6753614906176,296.69096599073265,300.4283536382017,23750800
2026-02-18,303.7260437011719,305.6946581383781,301.7674319832104,302.2191096500804,15847700
2026-02-19,303.3462829589844,305.81454523079384,300.4583334565555,302.30700660872435,13448600
2026-02-20,314.6783142089844,316.5370206854778,304.205711316736,304.58541819197296,33663100
2026-02-23,311.4705810546875,319.2300988453611,309.77176561057126,318.9153486533042,17641200
2026-02-24,310.7011413574219,312.1501023326058,305.8745243569723,310.4213396831998,15040700
2026-02-25,312.80963134765625,313.4391927184779,309.14220154269384,311.900268311591,20209100
2026-02-26,306.93377685546875,312.7796648699896,302.19712331874405,312.5847948204166,22380000
2026-02-27,311.21075439453125,311.8602907129145,303.37728357287466,303.72603691045066,33389200
2026-03-02,306.1443176269531,307.92309383959207,300.84806085749403,302.75171857799813,21854400
2026-03-03,303.3462829589844,303.72602030789244,296.4901208549964,298.20991751853006,20361100
2026-03-04,303.23638916015625,305.24495342097674,300.58823031296424,302.4719130675056,20015600
2026-03-05,300.6981506347656,303.15641015461176,297.8601537711846,302.9865469194204,22643900
2026-03-06,298.0899963378906,300.11856607791526,295.0421556163293,295.863567933826,17598000
2026-03-09,306.010009765625,306.5,293.92999267578125,294.135009765625,19632700
2026-03-10,306.92999267578125,309.1499938964844,305.30999755859375,305.875,14386400
2026-03-11,308.4200134277344,311.0690002441406,305.8399963378906,306.29998779296875,13376700
2026-03-12,303.2099914550781,308.6400146484375,300.8399963378906,306.2099914550781,15610200
2026-03-13,301.4599914550781,307.260009765625,299.7799987792969,306.6549987792969,16857500
2026-03-16,304.4200134277344,305.57000732421875,301.80999755859375,303.6000061035156,14822000
2026-03-17,309.4100036621094,310.04998779296875,304.3500061035156,304.6700134277344,14423600
2026-03-18,306.29998779296875,310.75,305.5450134277344,307.9049987792969,13848400
2026-03-19,305.7300109863281,306.67999267578125,301.0,303.2099914550781,15399700
2026-03-20,298.7900085449219,304.3699951171875,296.75,304.07000732421875,34763500
2026-03-23,299.0199890136719,303.3699951171875,298.0299987792969,300.5299987792969,22204100
2026-03-24,289.20001220703125,297.1000061035156,288.8550109863281,296.2099914550781,27411200
2026-03-25,289.5899963378906,294.6600036621094,287.3699951171875,292.1499938964844,22343000
2026-03-26,280.739990234375,286.5150146484375,279.04998779296875,286.19000244140625,29281200
2026-03-27,273.760009765625,279.0899963378906,273.4800109863281,277.3999938964844,25703300
2026-03-30,273.1400146484375,276.260009765625,271.5350036621094,275.44000244140625,22752300
2026-03-31,286.8599853515625,287.04998779296875,276.760009765625,277.5400085449219,31625100
2026-04-01,294.8999938964844,297.9849853515625,289.4700012207031,289.9800109863281,24403600
2026-04-02,294.4599914550781,295.8999938964844,287.57000732421875,288.989990234375,13433400
2026-04-06,297.6600036621094,298.42498779296875,293.7900085449219,294.70001220703125,10121700
2026-04-07,303.92999267578125,304.1000061035156,295.42498779296875,300.1400146484375,17317700
2026-04-08,314.739990234375,319.3900146484375,312.7049865722656,317.8299865722656,20887500
2026-04-09,316.3699951171875,317.42999267578125,309.4700012207031,313.19000244140625,14606800
2026-04-10,315.7200012207031,319.5,314.5400085449219,318.2250061035156,11997600
2026-04-13,319.2099914550781,319.42999267578125,313.69000244140625,315.4200134277344,12212800
2026-04-14,330.5799865722656,330.6400146484375,321.1499938964844,322.06500244140625,18557500
2026-04-15,334.4700012207031,335.0,328.6600036621094,330.55999755859375,15104100
2026-04-16,332.7699890136719,337.3800048828125,331.6499938964844,335.8500061035156,13949600
2026-04-17,339.3999938964844,339.9849853515625,333.2900085449219,334.42999267578125,19683800
2026-04-20,335.3999938964844,339.1600036621094,334.6300048828125,338.55999755859375,12897300
2026-04-21,330.4700012207031,337.1700134277344,329.6300048828125,335.5849914550781,14623800
2026-04-22,337.7300109863281,338.0299987792969,332.9599914550781,334.885009765625,12954200
2026-04-23,337.75,340.1600036621094,335.05999755859375,339.57501220703125,13442100
2026-04-24,342.32000732421875,343.69000244140625,334.04998779296875,337.7200012207031,18260900
2026-04-27,348.5199890136719,350.8999938964844,340.80999755859375,343.8800048828125,17443000
2026-04-28,347.5,349.8999938964844,344.2799987792969,346.9200134277344,18502300
2026-04-29,347.30999755859375,353.3999938964844,342.42999267578125,345.4800109863281,22232200
2026-04-30,381.94000244140625,382.6300048828125,363.0899963378906,371.2550048828125,44570500
2026-05-01,383.2200012207031,383.3900146484375,375.260009765625,377.9800109863281,28047900
2026-05-04,379.6400146484375,384.17999267578125,376.7699890136719,382.32000732421875,18275000
2026-05-05,384.2699890136719,388.9599914550781,380.3500061035156,381.8699951171875,15432500
2026-05-06,395.1400146484375,396.3800048828125,387.1000061035156,389.5899963378906,23097300
2026-05-07,395.29998779296875,397.3550109863281,390.30999755859375,397.05999755859375,15153600
2026-05-08,397.04998779296875,398.3699951171875,393.6700134277344,394.2699890136719,13743700
